product,verified,rating,location,date,author,content,title
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,01 Mar 2018,javier,Worked peefect for a refurbished,Four Stars
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,25 Nov 2017,C.R.Gertel,its a terrifically easily connected and great security camera....highly recommend it,great camera
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,05 Feb 2017,Tech Lover,Great outdoor camera! I wish the cables were longer but overall i am happy with them,Five Stars
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,08 Dec 2016,travel boy,"Just what every one needs thanks, will like a different way to mount it besides a magnet.",Must have
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,3.0,Reviewed in the United States ,18 Nov 2016,NashvilleLady333,"It would be a 5 star review IF you could use the camera without the $10 (or $30) a month subscription, but that knocks it down a few stars. If you don't pay the monthly fee, you get 3 hours of ""snapshots"" only (not video). Most people sleep more than 3 hours, so that makes this camera pretty much useless without the monthly fee. A competitor offers a $3 a month subscription that Nest really needs to consider - maybe for 24 or 48 hours of video. I would buy more of these cameras if the subscription was more affordable. Now, the camera itself - I do like it a lot. It was super easy to install - I put it on the outside of my garage and ran the cord inside and plugged it in inside. I used the clips that came with it to attach it to the brick. That same competitor mentioned previously includes a (masonry) drill bit with their product, but Nest does not - so you may need that, if you don't already have one. Sure, it might get stolen, but they would have to cut the cord in order to steal and it's mounted pretty high up to do that. Plus, I'd get a great close-up of their face while they tried! IF you get the subscription, the zones are fantastic. My driveway is right next to my neighbors, so I set theirs up as zone 2 and I don't get notified when there is motion over there. It woke me up last night when a cat walked across my driveway - that is now sensitive it is. The night picture is ok, and the day picture is very good. I do like it better than said competitor's product (which I also have, obviously) but the monthly fee kills it. NEST - offer a lower monthly subscription and I'll change this to five stars and buy a few more!! ;)",At least $10 a month or this is useless.
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,09 May 2017,Dominique Dillon,"I love this camera and how easy it was to install.  It has a magnetic back so it is easy to adjust.  The only problem I have had is connectivity related.  However, usually the loss of data is minimal ... only a few minutes.",LOVE IT!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,12 Jun 2019,19734x4,Awesome item,Quick shipping very happy
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,11 Jan 2017,RB PA,Great quality and image. Easy to install and setup. Much better image then my kuna.,Five Stars
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,3.0,Reviewed in the United States ,24 Oct 2017,guyfromvalley,"Nest should clearly indicate the countries it supports. I had to return the same because cloud storage is not allowed for India, making the camera pretty much useless. Just to add, otherwise the camera, packaging, user experience is fantastic. Can give a detailed review as I had to send it back.",making the camers pretty much useless
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,11 Nov 2019,Charlie S.,"We’ve had Nest Cam since they’ve been out. My humble opinion, they’re badass. Ya get what ya pay for, and for us, Nest Cams are the ones for our ranch, main home, and donut shop.",Badass
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,13 May 2017,juan rivera,Amazing cameras I highly recommend this product after extensive research I picked the nest and have no regrets.,Five Stars
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,10 Nov 2016,B Wozar,"Nest is the best camera around to help you watch your property. Anyone  can install it in 30 minutes or less , All you need is a electric outlet and a screw driver and a drill .It took longer to take the camera out of the box then it took to hookup to my internet. I have already purchased a second camera from Amazon.",Happy with outdoor help
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,19 Dec 2016,Angel R.,"Love, love, love this camera. Initially purchased another product...a doorbell camera type. Highly disappointed in that one. This camera is awesome.",Awesome
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,11 Apr 2017,Rhonda Downum,"Ordered two exterior cameras for front entrance and backyard. The packaging, installation instructions and ease of installation was excellent. I feel much more secure knowing the activity around my home!",GREAT purchase!!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,3.0,Reviewed in the United States ,13 Oct 2018,James B Gibbs,Monthly cost is too high,Monthly cost is too high
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,30 Nov 2017,Watson,Ordering another Love it,Five Stars
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,02 Dec 2016,Jay Young,"Not a total security answer, but its everything it claims to be... a surveillance tool. I like it.",I like it.
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,16 Aug 2017,Stat Sale,Works perfect and stands up to the harsh weather.,Great picture and endurance in weather
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,20 Nov 2016,Maqui,"The camera has an excellent quality on every sense, the reason why I am reviewing with 4 stars is that an yearly subscription is needed and ads cost for every new camera you add.",The camera has an excellent quality on every sense
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,10 Dec 2017,M BROWN,Great product highly recommend,Five Stars
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,29 Dec 2016,Randi Smaldone,What a great product especially for the money!! The alarm companies wanted 3x what I paid for NEST to install a security system. Easy to install ourselves and great camera quality.,Great value!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,10 Apr 2018,Bogin,Great camera!,Five Stars
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,15 Nov 2018,Theerakorn  Kladwang,5 stars.  Very prompt shipment.  Bought 4 of these and received products as described.  100% satisfied and will order again in the future.,Great product! Fast shipping!
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,13 Jan 2017,John R. Rollins,Renders a very nice video. I control it from my iPhone. Would purchase again.,Five Stars
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,01 Oct 2017,Jacqui Piccirilli,Love these Nest cameras. The outdoor camera was more difficult to set up since I didn't want to put it into my outdoor outlet. Great pictures and sound is good too.,Love these Nest cameras
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,09 Nov 2019,Jerameel Perez,I love them they work perfect and very good sound and video quality,Easy to install
